client_id,name,last_name,email,phone,registration_date,country_id,city,client_type_id,status
438,Cristóbal,Mendoza,cristobal.mendoza438@clientes.tiendalatam.test,+56 95387542,2025-07-13,4,Concepción,3,TRUE
439,José,Ríos,jose.rios439@clientes.tiendalatam.test,+506 38143348,2025-05-29,6,Alajuela,1,TRUE
440,Diego,Solís,diego.solis440@clientes.tiendalatam.test,+591 68816911,2023-07-10,2,La Paz,2,FALSE
441,Vicente,Iglesias,vicente.iglesias441@clientes.tiendalatam.test,+52 60378298,2025-12-24,8,Puebla,1,TRUE
442,Jazmín,Flores,jazmin.flores442@clientes.tiendalatam.test,+56 14484588,2025-11-30,4,Valparaíso,1,TRUE
443,Laura,Méndez,laura.mendez443@clientes.tiendalatam.test,+591 31596235,2026-03-08,2,Cochabamba,2,TRUE
444,Patricia,Bustamante,patricia.bustamante444@clientes.tiendalatam.test,+591 74791834,2026-01-08,2,Cochabamba,2,TRUE
445,Roberto,Sánchez,roberto.sanchez445@clientes.tiendalatam.test,+598 23590593,2025-03-20,10,Punta del Este,1,FALSE
446,Cecilia,Soto,cecilia.soto446@clientes.tiendalatam.test,+51 49916439,2024-04-04,9,Trujillo,1,TRUE
447,Diego,Carvajal,diego.carvajal447@clientes.tiendalatam.test,+52 10512117,2024-12-01,8,Guadalajara,1,TRUE
448,Daniela,Díaz,daniela.diaz448@clientes.tiendalatam.test,+598 13454186,2025-03-31,10,Punta del Este,1,TRUE
449,Macarena,Cárdenas,macarena.cardenas449@clientes.tiendalatam.test,+52 73209094,2026-04-05,8,Ciudad de México,1,TRUE
450,Paula,Paredes,paula.paredes450@clientes.tiendalatam.test,+51 61196706,2022-06-05,9,Cusco,1,TRUE
451,Eduardo,Cabrera,eduardo.cabrera451@clientes.tiendalatam.test,+52 85731895,2023-07-23,8,Monterrey,1,TRUE
452,Iván,Beltrán,ivan.beltran452@clientes.tiendalatam.test,+591 89151743,2025-04-07,2,Cochabamba,1,TRUE
453,Verónica,Camacho,veronica.camacho453@clientes.tiendalatam.test,+51 86868410,2024-02-29,9,Cusco,3,TRUE
454,Raúl,Saavedra,raul.saavedra454@clientes.tiendalatam.test,+54 86703472,2022-04-27,1,La Plata,2,TRUE
455,Laura,Aguilar,laura.aguilar455@clientes.tiendalatam.test,+52 35867257,2022-08-30,8,Guadalajara,1,TRUE
456,Marcela,Jiménez,marcela.jimenez456@clientes.tiendalatam.test,+593 89865944,2026-04-17,7,Quito,1,FALSE
457,Antonia,Saldaña,antonia.saldana457@clientes.tiendalatam.test,+591 63332084,2026-01-26,2,La Paz,1,TRUE
458,Víctor,Saavedra,victor.saavedra458@clientes.tiendalatam.test,+54 66316931,2024-09-18,1,La Plata,1,TRUE
459,Camila,Aliaga,camila.aliaga459@clientes.tiendalatam.test,+598 23554707,2024-11-24,10,Montevideo,3,TRUE
460,Antonia,Fuentes,antonia.fuentes460@clientes.tiendalatam.test,+593 86775659,2025-12-19,7,Guayaquil,2,TRUE
461,Hugo,Cisneros,hugo.cisneros461@clientes.tiendalatam.test,+55 15205303,2023-08-16,3,Salvador,1,TRUE
462,Nicolás,Paredes,nicolas.paredes462@clientes.tiendalatam.test,+54 12715612,2025-05-06,1,Mendoza,1,TRUE
463,Renata,Castillo,renata.castillo463@clientes.tiendalatam.test,+52 50329802,2023-10-21,8,Ciudad de México,4,TRUE
464,Hugo,Gómez,hugo.gomez464@clientes.tiendalatam.test,+57 35224301,2025-10-17,5,Barranquilla,1,FALSE
465,Agustina,Ramírez,agustina.ramirez465@clientes.tiendalatam.test,+52 79158328,2024-04-01,8,Tijuana,3,TRUE
466,Vanesa,Pacheco,vanesa.pacheco466@clientes.tiendalatam.test,+593 86325904,2025-05-30,7,Quito,1,TRUE
467,Carlos,Tapia,carlos.tapia467@clientes.tiendalatam.test,+54 16785951,2025-10-25,1,Córdoba,4,TRUE
468,Benjamín,Morales,benjamin.morales468@clientes.tiendalatam.test,+52 14102122,2023-08-13,8,Tijuana,1,TRUE
469,Adriana,Peña,adriana.pena469@clientes.tiendalatam.test,+52 56204319,2024-06-01,8,Tijuana,1,FALSE
470,Ana,Solís,ana.solis470@clientes.tiendalatam.test,+591 16664050,2025-07-18,2,Cochabamba,1,TRUE
471,Ramiro,Suárez,ramiro.suarez471@clientes.tiendalatam.test,+56 46115786,2026-03-23,4,Valparaíso,2,TRUE
472,Daniel,Castro,daniel.castro472@clientes.tiendalatam.test,+54 90683906,2025-12-01,1,Mendoza,3,TRUE
473,Lautaro,Méndez,lautaro.mendez473@clientes.tiendalatam.test,+57 56802956,2025-01-19,5,Cali,1,TRUE
474,Claudia,Reyes,claudia.reyes474@clientes.tiendalatam.test,+51 10986174,2023-10-05,9,Cusco,1,TRUE
475,Soledad,Quiroga,soledad.quiroga475@clientes.tiendalatam.test,+506 91745321,2025-11-06,6,Cartago,1,TRUE
476,Adrián,Cortés,adrian.cortes476@clientes.tiendalatam.test,+506 47162866,2024-07-25,6,Alajuela,1,TRUE
477,Mariana,Saavedra,mariana.saavedra477@clientes.tiendalatam.test,+57 42252798,2026-01-01,5,Medellín,3,TRUE
478,Cecilia,Espinoza,cecilia.espinoza478@clientes.tiendalatam.test,+598 28781020,2025-09-20,10,Punta del Este,2,TRUE
479,Martina,Solís,martina.solis479@clientes.tiendalatam.test,+57 14740436,2026-04-27,5,Barranquilla,1,FALSE
480,Ángela,Vázquez,angela.vazquez480@clientes.tiendalatam.test,+506 81757508,2025-10-06,6,Cartago,2,TRUE
481,Mauricio,Mendoza,mauricio.mendoza481@clientes.tiendalatam.test,+506 98263548,2026-02-24,6,Cartago,3,TRUE
482,Mariano,Saldaña,mariano.saldana482@clientes.tiendalatam.test,+55 34571018,2022-06-25,3,Brasília,4,FALSE
483,Eduardo,Bravo,eduardo.bravo483@clientes.tiendalatam.test,+56 66434872,2025-03-21,4,Concepción,3,TRUE
484,Isabella,Camacho,isabella.camacho484@clientes.tiendalatam.test,+57 17204398,2023-07-18,5,Barranquilla,3,TRUE
485,Gabriel,Miranda,gabriel.miranda485@clientes.tiendalatam.test,+591 26081422,2026-02-28,2,Sucre,3,TRUE
486,Fernanda,Rojas,fernanda.rojas486@clientes.tiendalatam.test,+54 55992373,2023-09-28,1,Córdoba,1,TRUE
487,Cristóbal,Romero,cristobal.romero487@clientes.tiendalatam.test,+52 20846331,2026-01-17,8,Guadalajara,1,TRUE
488,Jazmín,Maldonado,jazmin.maldonado488@clientes.tiendalatam.test,+54 38102825,2023-01-21,1,Buenos Aires,2,TRUE
489,Daniel,Bustamante,daniel.bustamante489@clientes.tiendalatam.test,+52 68211760,2025-08-05,8,Ciudad de México,2,TRUE
490,Carlos,Carmona,carlos.carmona490@clientes.tiendalatam.test,+593 36764927,2026-03-23,7,Quito,2,FALSE
491,Juan,García,juan.garcia491@clientes.tiendalatam.test,+51 94112495,2026-01-01,9,Arequipa,2,TRUE
492,Camila,Solís,camila.solis492@clientes.tiendalatam.test,+57 77556678,2025-12-15,5,Medellín,1,TRUE
493,Bruno,Saavedra,bruno.saavedra493@clientes.tiendalatam.test,+57 90043415,2025-10-15,5,Cali,1,TRUE
494,Bianca,Domínguez,bianca.dominguez494@clientes.tiendalatam.test,+55 35290114,2025-05-01,3,Brasília,1,FALSE
495,Eduardo,Ortiz,eduardo.ortiz495@clientes.tiendalatam.test,+54 38345472,2025-10-01,1,Córdoba,2,TRUE
496,Damián,González,damian.gonzalez496@clientes.tiendalatam.test,+506 60357475,2023-01-02,6,Cartago,3,TRUE
497,Diego,Reyes,diego.reyes497@clientes.tiendalatam.test,+54 97720360,2024-10-10,1,La Plata,3,TRUE
498,Isabella,Aranda,isabella.aranda498@clientes.tiendalatam.test,+52 43921959,2022-08-18,8,Puebla,1,TRUE
499,Pilar,Díaz,pilar.diaz499@clientes.tiendalatam.test,+54 98916958,2025-05-12,1,Rosario,1,TRUE
500,Esteban,Galindo,esteban.galindo500@clientes.tiendalatam.test,+593 25802066,2025-05-19,7,Quito,1,TRUE
501,Vanesa,Ríos,vanesa.rios501@clientes.tiendalatam.test,+598 80215481,2024-08-18,10,Montevideo,4,TRUE
502,Adriana,Valdez,adriana.valdez502@clientes.tiendalatam.test,+55 37876214,2024-04-05,3,São Paulo,2,TRUE
503,Felipe,Bermúdez,felipe.bermudez503@clientes.tiendalatam.test,+54 99794603,2023-05-26,1,Buenos Aires,1,FALSE
504,Tomás,Mora,tomas.mora504@clientes.tiendalatam.test,+591 71304112,2025-08-24,2,La Paz,4,TRUE
505,Sofía,Medina,sofia.medina505@clientes.tiendalatam.test,+591 58347193,2024-06-29,2,Santa Cruz,3,TRUE
506,José,Castillo,jose.castillo506@clientes.tiendalatam.test,+591 99034004,2025-07-05,2,La Paz,2,TRUE
507,Rocío,Gómez,rocio.gomez507@clientes.tiendalatam.test,+598 60012498,2026-01-04,10,Punta del Este,3,TRUE
508,Antonia,Estrada,antonia.estrada508@clientes.tiendalatam.test,+52 66604960,2024-03-22,8,Monterrey,2,TRUE
509,Camila,Gallardo,camila.gallardo509@clientes.tiendalatam.test,+54 89289163,2022-08-10,1,Córdoba,1,TRUE
510,Vanesa,Domínguez,vanesa.dominguez510@clientes.tiendalatam.test,+598 92055138,2024-05-20,10,Punta del Este,1,TRUE
511,Bianca,Cruz,bianca.cruz511@clientes.tiendalatam.test,+55 65201639,2025-11-01,3,Belo Horizonte,1,TRUE
512,Octavio,Bermúdez,octavio.bermudez512@clientes.tiendalatam.test,+54 85834657,2025-03-22,1,La Plata,1,FALSE
513,Emilia,Salazar,emilia.salazar513@clientes.tiendalatam.test,+51 74683506,2025-12-11,9,Lima,1,TRUE
514,José,Herrera,jose.herrera514@clientes.tiendalatam.test,+51 77856130,2024-02-25,9,Lima,3,TRUE
515,Javiera,Acosta,javiera.acosta515@clientes.tiendalatam.test,+591 54411953,2025-12-06,2,Sucre,4,TRUE
516,Joaquín,Rivera,joaquin.rivera516@clientes.tiendalatam.test,+593 71618633,2023-05-02,7,Guayaquil,1,TRUE
517,Cristóbal,Morales,cristobal.morales517@clientes.tiendalatam.test,+52 76756320,2022-05-27,8,Puebla,2,TRUE
518,Adriana,García,adriana.garcia518@clientes.tiendalatam.test,+54 22199793,2024-03-26,1,La Plata,3,FALSE
519,Damián,Tapia,damian.tapia519@clientes.tiendalatam.test,+51 55748676,2025-02-27,9,Arequipa,1,TRUE
520,Marco,Galindo,marco.galindo520@clientes.tiendalatam.test,+52 90524080,2023-05-02,8,Monterrey,1,TRUE
521,Esperanza,Vázquez,esperanza.vazquez521@clientes.tiendalatam.test,+591 10294869,2025-06-07,2,La Paz,1,TRUE
522,Natalia,Paredes,natalia.paredes522@clientes.tiendalatam.test,+57 24270328,2026-03-22,5,Cartagena,1,TRUE
523,Tomás,Bustamante,tomas.bustamante523@clientes.tiendalatam.test,+593 36296134,2022-10-23,7,Quito,1,FALSE
524,Ángela,Navarro,angela.navarro524@clientes.tiendalatam.test,+52 24464073,2024-03-09,8,Guadalajara,2,TRUE
525,Octavio,Lozano,octavio.lozano525@clientes.tiendalatam.test,+598 71389561,2025-02-21,10,Montevideo,2,FALSE
526,Gonzalo,Sánchez,gonzalo.sanchez526@clientes.tiendalatam.test,+52 84252780,2022-10-08,8,Ciudad de México,4,TRUE
527,Federico,Cuevas,federico.cuevas527@clientes.tiendalatam.test,+51 33306944,2024-07-27,9,Arequipa,2,TRUE
528,Javiera,Miranda,javiera.miranda528@clientes.tiendalatam.test,+598 61628545,2024-02-29,10,Colonia,1,TRUE
529,Benjamín,Navarro,benjamin.navarro529@clientes.tiendalatam.test,+56 49483304,2025-05-09,4,Concepción,1,TRUE
530,Ximena,Aranda,ximena.aranda530@clientes.tiendalatam.test,+51 52132393,2024-04-10,9,Trujillo,2,FALSE
531,Lucas,Medina,lucas.medina531@clientes.tiendalatam.test,+56 56344519,2025-02-20,4,Valparaíso,4,TRUE
532,Iván,Cortés,ivan.cortes532@clientes.tiendalatam.test,+55 25489430,2025-05-31,3,Salvador,2,TRUE
533,Aurora,Carmona,aurora.carmona533@clientes.tiendalatam.test,+593 48376603,2024-12-16,7,Cuenca,3,TRUE
534,Ignacio,Jiménez,ignacio.jimenez534@clientes.tiendalatam.test,+591 17122263,2021-06-26,2,La Paz,2,TRUE
535,Jimena,Núñez,jimena.nunez535@clientes.tiendalatam.test,+55 29653285,2025-07-19,3,Brasília,3,TRUE
536,Trinidad,Lozano,trinidad.lozano536@clientes.tiendalatam.test,+51 23754633,2023-09-22,9,Lima,2,TRUE
537,Joaquín,Roldán,joaquin.roldan537@clientes.tiendalatam.test,+56 48606206,2024-11-17,4,Antofagasta,2,TRUE
538,Cristóbal,Aranda,cristobal.aranda538@clientes.tiendalatam.test,+593 17221208,2024-02-19,7,Cuenca,1,TRUE
539,Adrián,Paredes,adrian.paredes539@clientes.tiendalatam.test,+52 88971743,2025-02-05,8,Guadalajara,1,TRUE
540,Jazmín,Castro,jazmin.castro540@clientes.tiendalatam.test,+56 19995059,2025-08-19,4,Concepción,1,TRUE
541,Lautaro,Maldonado,lautaro.maldonado541@clientes.tiendalatam.test,+593 84705402,2024-09-10,7,Quito,1,TRUE
542,Olivia,Vargas,olivia.vargas542@clientes.tiendalatam.test,+54 15360735,2025-11-10,1,Rosario,1,TRUE
543,Mauricio,Fuentes,mauricio.fuentes543@clientes.tiendalatam.test,+598 86863404,2022-01-13,10,Colonia,1,TRUE
544,Paula,Saavedra,paula.saavedra544@clientes.tiendalatam.test,+51 19150490,2025-05-28,9,Arequipa,3,TRUE
545,Vicente,Vázquez,vicente.vazquez545@clientes.tiendalatam.test,+593 38635863,2024-10-22,7,Quito,2,TRUE
546,Augusto,Saldaña,augusto.saldana546@clientes.tiendalatam.test,+598 97147586,2023-09-19,10,Colonia,1,TRUE
547,Manuela,Pérez,manuela.perez547@clientes.tiendalatam.test,+598 53075436,2024-06-01,10,Colonia,1,TRUE
548,Mariano,Soto,mariano.soto548@clientes.tiendalatam.test,+57 13315946,2022-08-11,5,Cartagena,4,TRUE
549,Bianca,Pérez,bianca.perez549@clientes.tiendalatam.test,+51 49786693,2024-02-08,9,Cusco,3,TRUE
550,Octavio,Carmona,octavio.carmona550@clientes.tiendalatam.test,+591 81565674,2024-09-10,2,Santa Cruz,1,TRUE
551,Camila,Suárez,camila.suarez551@clientes.tiendalatam.test,+56 82176148,2025-04-10,4,Antofagasta,3,TRUE
552,Carolina,Vargas,carolina.vargas552@clientes.tiendalatam.test,+593 13188066,2025-07-08,7,Cuenca,1,TRUE
553,Tomás,Saldaña,tomas.saldana553@clientes.tiendalatam.test,+54 19454577,2022-05-25,1,Córdoba,1,TRUE
554,Marcela,Cisneros,marcela.cisneros554@clientes.tiendalatam.test,+593 68119636,2023-07-14,7,Guayaquil,1,TRUE
555,Andrés,Cuevas,andres.cuevas555@clientes.tiendalatam.test,+54 16109168,2022-08-25,1,La Plata,2,TRUE
556,Jimena,Lara,jimena.lara556@clientes.tiendalatam.test,+591 91411889,2026-02-10,2,Cochabamba,1,TRUE
557,Ana,Camacho,ana.camacho557@clientes.tiendalatam.test,+593 30981381,2024-05-19,7,Cuenca,1,TRUE
558,Adrián,Jiménez,adrian.jimenez558@clientes.tiendalatam.test,+51 50004466,2024-03-06,9,Trujillo,2,FALSE
559,Adriana,Saldaña,adriana.saldana559@clientes.tiendalatam.test,+506 28974879,2025-09-11,6,San José,1,TRUE
560,Macarena,Suárez,macarena.suarez560@clientes.tiendalatam.test,+51 56150987,2025-01-04,9,Lima,1,FALSE
561,Paula,Vázquez,paula.vazquez561@clientes.tiendalatam.test,+55 92796892,2025-11-16,3,Rio de Janeiro,3,TRUE
562,Salvador,Aranda,salvador.aranda562@clientes.tiendalatam.test,+598 71909967,2023-01-31,10,Montevideo,2,TRUE
563,Daniela,Cuevas,daniela.cuevas563@clientes.tiendalatam.test,+57 75389589,2025-04-12,5,Bogotá,4,TRUE
564,Emiliano,Galindo,emiliano.galindo564@clientes.tiendalatam.test,+56 19369589,2025-04-12,4,Santiago,3,TRUE
565,Macarena,Cuevas,macarena.cuevas565@clientes.tiendalatam.test,+598 30454105,2024-06-08,10,Colonia,1,TRUE
566,María,Espinoza,maria.espinoza566@clientes.tiendalatam.test,+593 43041067,2023-10-30,7,Quito,3,TRUE
567,Fernanda,Vega,fernanda.vega567@clientes.tiendalatam.test,+57 74418331,2025-03-03,5,Cali,1,TRUE
568,Alejandro,Calderón,alejandro.calderon568@clientes.tiendalatam.test,+51 21002322,2023-10-11,9,Lima,3,TRUE
569,Catalina,Flores,catalina.flores569@clientes.tiendalatam.test,+51 20120010,2022-10-22,9,Arequipa,3,TRUE
570,Martina,Velasco,martina.velasco570@clientes.tiendalatam.test,+598 38556255,2025-02-19,10,Colonia,3,TRUE
571,Damián,Vargas,damian.vargas571@clientes.tiendalatam.test,+51 59099345,2024-10-22,9,Cusco,1,FALSE
572,Olivia,Miranda,olivia.miranda572@clientes.tiendalatam.test,+57 78506338,2024-12-25,5,Medellín,1,TRUE
573,Salvador,Roldán,salvador.roldan573@clientes.tiendalatam.test,+56 28840235,2021-06-09,4,Valparaíso,1,TRUE
574,Trinidad,Pérez,trinidad.perez574@clientes.tiendalatam.test,+55 39369404,2026-03-05,3,Belo Horizonte,2,TRUE
575,Tania,Suárez,tania.suarez575@clientes.tiendalatam.test,+56 79509378,2023-07-25,4,Santiago,3,TRUE
576,Sofía,Cortés,sofia.cortes576@clientes.tiendalatam.test,+52 23854626,2024-07-07,8,Ciudad de México,2,TRUE
577,Iván,Aliaga,ivan.aliaga577@clientes.tiendalatam.test,+57 33333727,2025-10-22,5,Cartagena,1,TRUE
578,Ignacio,Vázquez,ignacio.vazquez578@clientes.tiendalatam.test,+591 79306247,2024-12-22,2,Cochabamba,1,TRUE
579,María,Miranda,maria.miranda579@clientes.tiendalatam.test,+52 28652010,2023-12-20,8,Tijuana,1,TRUE
580,Mariana,Romero,mariana.romero580@clientes.tiendalatam.test,+57 31120146,2024-09-11,5,Medellín,1,TRUE
581,Rodrigo,Cruz,rodrigo.cruz581@clientes.tiendalatam.test,+56 74628070,2022-08-25,4,Antofagasta,2,TRUE
582,Manuela,Pérez,manuela.perez582@clientes.tiendalatam.test,+593 27164449,2024-12-27,7,Quito,1,TRUE
583,Miguel,Ramírez,miguel.ramirez583@clientes.tiendalatam.test,+54 32325960,2025-02-16,1,La Plata,1,TRUE
584,Adrián,Martínez,adrian.martinez584@clientes.tiendalatam.test,+598 98817918,2026-03-15,10,Colonia,3,FALSE
585,Patricio,Mendoza,patricio.mendoza585@clientes.tiendalatam.test,+598 39442512,2023-04-19,10,Punta del Este,3,TRUE
586,Cecilia,Roldán,cecilia.roldan586@clientes.tiendalatam.test,+55 45503367,2025-09-10,3,Salvador,1,TRUE
587,Andrés,Mora,andres.mora587@clientes.tiendalatam.test,+598 60762668,2026-02-04,10,Colonia,1,TRUE
588,Mariana,Calderón,mariana.calderon588@clientes.tiendalatam.test,+51 22924976,2023-03-19,9,Cusco,1,FALSE
589,Valentina,Estrada,valentina.estrada589@clientes.tiendalatam.test,+51 98502178,2025-01-08,9,Lima,1,TRUE
590,Pilar,Paredes,pilar.paredes590@clientes.tiendalatam.test,+593 15830187,2025-10-19,7,Cuenca,2,TRUE
591,Vicente,Velasco,vicente.velasco591@clientes.tiendalatam.test,+52 87325627,2026-02-22,8,Puebla,1,TRUE
592,Emiliano,Quiroga,emiliano.quiroga592@clientes.tiendalatam.test,+56 82978342,2024-07-18,4,Santiago,1,TRUE
593,Natalia,Morales,natalia.morales593@clientes.tiendalatam.test,+54 79761254,2025-05-29,1,La Plata,1,TRUE
594,Maximiliano,Reyes,maximiliano.reyes594@clientes.tiendalatam.test,+506 30774029,2025-05-03,6,Alajuela,1,TRUE
595,Beatriz,Carvajal,beatriz.carvajal595@clientes.tiendalatam.test,+51 92125234,2023-07-19,9,Cusco,1,TRUE
596,Marco,Estrada,marco.estrada596@clientes.tiendalatam.test,+593 33987338,2025-07-25,7,Cuenca,1,TRUE
597,Vicente,Cárdenas,vicente.cardenas597@clientes.tiendalatam.test,+57 28531242,2023-07-04,5,Cartagena,3,TRUE
598,Sebastián,Aguilar,sebastian.aguilar598@clientes.tiendalatam.test,+52 78228715,2025-07-16,8,Guadalajara,1,TRUE
599,Antonia,García,antonia.garcia599@clientes.tiendalatam.test,+54 22225702,2024-11-01,1,Córdoba,3,TRUE
600,Catalina,Vázquez,catalina.vazquez600@clientes.tiendalatam.test,+591 59772648,2025-01-08,2,La Paz,1,TRUE
601,Damián,Saavedra,damian.saavedra601@clientes.tiendalatam.test,+593 48449249,2024-02-24,7,Cuenca,2,TRUE
602,Thiago,Rodríguez,thiago.rodriguez602@clientes.tiendalatam.test,+55 37072687,2026-03-02,3,Belo Horizonte,3,FALSE
603,Patricia,Roldán,patricia.roldan603@clientes.tiendalatam.test,+56 79231333,2024-09-16,4,Santiago,2,TRUE
604,Damián,García,damian.garcia604@clientes.tiendalatam.test,+506 31131878,2025-04-15,6,San José,1,TRUE
605,Víctor,Rojas,victor.rojas605@clientes.tiendalatam.test,+593 79490249,2024-03-20,7,Guayaquil,1,TRUE
606,Mariano,Saldaña,mariano.saldana606@clientes.tiendalatam.test,+51 88239864,2026-01-31,9,Trujillo,1,FALSE
607,Bruno,Cisneros,bruno.cisneros607@clientes.tiendalatam.test,+598 87162674,2023-08-18,10,Montevideo,1,TRUE
608,Romina,Medina,romina.medina608@clientes.tiendalatam.test,+51 55629449,2024-08-30,9,Lima,4,TRUE
609,Federico,Quintero,federico.quintero609@clientes.tiendalatam.test,+51 60610858,2026-03-14,9,Trujillo,1,TRUE
610,Víctor,López,victor.lopez610@clientes.tiendalatam.test,+52 74688940,2025-07-28,8,Puebla,1,TRUE
611,Cristóbal,Beltrán,cristobal.beltran611@clientes.tiendalatam.test,+56 57391778,2025-02-22,4,Valparaíso,1,TRUE
612,Valentina,Cisneros,valentina.cisneros612@clientes.tiendalatam.test,+56 55901507,2025-10-25,4,Concepción,1,FALSE
613,Raúl,Cabrera,raul.cabrera613@clientes.tiendalatam.test,+506 34532913,2024-07-17,6,San José,4,TRUE
614,Joaquín,Acosta,joaquin.acosta614@clientes.tiendalatam.test,+52 45622106,2026-01-21,8,Guadalajara,1,TRUE
615,Mariana,Reyes,mariana.reyes615@clientes.tiendalatam.test,+598 26089818,2023-06-26,10,Punta del Este,4,TRUE
616,Esperanza,Iglesias,esperanza.iglesias616@clientes.tiendalatam.test,+598 15672460,2025-04-02,10,Montevideo,3,TRUE
617,Bianca,Romero,bianca.romero617@clientes.tiendalatam.test,+598 78603195,2023-10-29,10,Punta del Este,1,TRUE
618,Lautaro,Estrada,lautaro.estrada618@clientes.tiendalatam.test,+54 82580645,2024-12-07,1,La Plata,1,TRUE
619,Isabella,Saavedra,isabella.saavedra619@clientes.tiendalatam.test,+55 71749629,2025-11-26,3,Belo Horizonte,1,TRUE
620,Sebastián,Cortés,sebastian.cortes620@clientes.tiendalatam.test,+593 58533442,2025-04-15,7,Cuenca,2,TRUE
621,Augusto,Bustamante,augusto.bustamante621@clientes.tiendalatam.test,+56 56049627,2024-10-29,4,Concepción,1,TRUE
622,Martina,Maldonado,martina.maldonado622@clientes.tiendalatam.test,+506 70495821,2023-04-06,6,Alajuela,1,TRUE
623,Mariano,Cabrera,mariano.cabrera623@clientes.tiendalatam.test,+56 41649234,2024-12-06,4,Santiago,1,TRUE
624,José,Castro,jose.castro624@clientes.tiendalatam.test,+55 66575546,2023-03-05,3,Belo Horizonte,1,FALSE
625,Bianca,Lara,bianca.lara625@clientes.tiendalatam.test,+51 43685164,2025-11-13,9,Trujillo,1,TRUE
626,Antonella,Núñez,antonella.nunez626@clientes.tiendalatam.test,+55 73960038,2024-03-18,3,São Paulo,3,TRUE
627,Maximiliano,Saldaña,maximiliano.saldana627@clientes.tiendalatam.test,+57 84825240,2025-07-12,5,Cali,4,TRUE
628,Ramiro,Calderón,ramiro.calderon628@clientes.tiendalatam.test,+591 36703705,2021-08-14,2,Cochabamba,1,TRUE
629,Javiera,Roldán,javiera.roldan629@clientes.tiendalatam.test,+57 75430302,2024-10-15,5,Cali,2,TRUE
630,Olivia,Jiménez,olivia.jimenez630@clientes.tiendalatam.test,+598 32491607,2022-04-25,10,Punta del Este,2,FALSE
631,Martina,Flores,martina.flores631@clientes.tiendalatam.test,+598 20618223,2024-04-24,10,Colonia,1,TRUE
632,Hugo,Cárdenas,hugo.cardenas632@clientes.tiendalatam.test,+57 46406303,2023-10-31,5,Cali,3,TRUE
633,Jazmín,Beltrán,jazmin.beltran633@clientes.tiendalatam.test,+598 32457056,2026-02-22,10,Colonia,1,TRUE
634,Pablo,Mendoza,pablo.mendoza634@clientes.tiendalatam.test,+57 63290556,2025-06-22,5,Bogotá,1,TRUE
635,Ana,Cárdenas,ana.cardenas635@clientes.tiendalatam.test,+51 80327779,2025-12-17,9,Lima,2,TRUE
636,Damián,Solís,damian.solis636@clientes.tiendalatam.test,+55 51523026,2023-07-21,3,São Paulo,1,TRUE
637,Gonzalo,Mendoza,gonzalo.mendoza637@clientes.tiendalatam.test,+55 13834774,2024-05-28,3,Rio de Janeiro,1,TRUE
638,Iván,Cabrera,ivan.cabrera638@clientes.tiendalatam.test,+52 83624500,2026-01-27,8,Puebla,1,FALSE
639,Patricia,Tapia,patricia.tapia639@clientes.tiendalatam.test,+55 94697764,2025-05-15,3,Salvador,2,TRUE
640,Vicente,Estrada,vicente.estrada640@clientes.tiendalatam.test,+51 82433029,2024-05-15,9,Trujillo,1,TRUE
641,Mariana,Lara,mariana.lara641@clientes.tiendalatam.test,+593 11416778,2023-10-15,7,Guayaquil,1,TRUE
642,Augusto,Carmona,augusto.carmona642@clientes.tiendalatam.test,+506 11116303,2025-11-12,6,Alajuela,2,TRUE
643,Octavio,Padilla,octavio.padilla643@clientes.tiendalatam.test,+57 49315407,2025-07-26,5,Bogotá,1,TRUE
644,Marco,Padilla,marco.padilla644@clientes.tiendalatam.test,+56 62982727,2024-10-29,4,Antofagasta,1,TRUE
645,Catalina,Rivera,catalina.rivera645@clientes.tiendalatam.test,+593 66672010,2025-03-10,7,Quito,2,TRUE
646,Jimena,Cabrera,jimena.cabrera646@clientes.tiendalatam.test,+598 48208680,2025-09-17,10,Colonia,2,TRUE
647,Paula,Castillo,paula.castillo647@clientes.tiendalatam.test,+56 48868823,2023-08-03,4,Santiago,1,TRUE
648,Gabriel,Cortés,gabriel.cortes648@clientes.tiendalatam.test,+598 12603206,2024-06-11,10,Punta del Este,1,FALSE
649,Nicolás,Ortiz,nicolas.ortiz649@clientes.tiendalatam.test,+591 68843284,2021-08-28,2,Cochabamba,2,TRUE
650,Magdalena,Gallardo,magdalena.gallardo650@clientes.tiendalatam.test,+52 51819114,2022-11-18,8,Guadalajara,3,TRUE
651,Mateo,Jiménez,mateo.jimenez651@clientes.tiendalatam.test,+54 17521339,2024-02-03,1,Rosario,1,TRUE
652,Tomás,Méndez,tomas.mendez652@clientes.tiendalatam.test,+55 11693222,2024-10-22,3,Rio de Janeiro,1,TRUE
653,Leonardo,González,leonardo.gonzalez653@clientes.tiendalatam.test,+52 36733470,2023-06-25,8,Guadalajara,1,TRUE
654,Antonia,Bravo,antonia.bravo654@clientes.tiendalatam.test,+56 53360807,2024-09-21,4,Antofagasta,1,TRUE
655,Tomás,Estrada,tomas.estrada655@clientes.tiendalatam.test,+51 95700705,2025-07-12,9,Lima,1,TRUE
656,Joaquín,Padilla,joaquin.padilla656@clientes.tiendalatam.test,+56 53555463,2022-01-18,4,Santiago,1,TRUE
657,José,Pérez,jose.perez657@clientes.tiendalatam.test,+593 87990837,2024-12-18,7,Quito,3,TRUE
